"HBID","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","raw_PRS","Standardized_PRS","Residual_PRS"
"3697257344",0.0297,0.0094,-0.0085,-0.0056,0.0026,0.0041,-0.0015,0.0045,-3e-04,0.0105,6.97601e-08,2.02937999181514,1.363750806674
"1454140824",-0.009,-0.0173,1e-04,-0.0153,0.0215,-0.001,-0.0044,-0.009,0.0101,0.0065,2.01275e-08,1.26871023284746,1.53321042261872
"2564520373",0.0025,0.0044,0.0103,0.012,0.0134,-0.0228,-0.0104,0.0094,-4e-04,0.0011,-1.01489e-07,-0.595185548181401,-0.503113392059126
"2686735236",-0.0055,0.0272,-0.0299,0.0076,-0.0084,0.0187,0.0023,0.0041,0.0107,0.0088,-2.06965e-07,-2.21171185340972,-1.88098817135233
"904928526",-4e-04,-0.0184,0.0048,-0.0104,-0.0101,-0.0109,0.0046,0.0071,0.0069,-3e-04,-1.1941e-07,-0.869842986044011,-1.00067342143824
"2768183099",-0.0098,0.0021,0.0197,-0.0048,0.0065,-0.004,0.0165,0.0017,0.0076,-0.0146,-1.71301e-07,-1.66512500759017,-1.51378026715745
"1033537844",0.0452,0.004,0.0037,-0.015,0.0141,0.0208,0.0088,-6e-04,-0.009,0.0124,8.65292e-08,2.28638339794548,1.08453679883114
"4027318884",-0.0077,0.0092,0.0012,-0.0146,-0.0235,0.0053,-0.028,-0.0064,-0.006,0.0057,4.95514e-09,1.03617848105184,0.86865361455138
"1971388767",-0.0123,-0.01,5e-04,0.0063,0.0055,2e-04,-0.0053,-0.0105,-0.0098,3e-04,-1.20085e-07,-0.880188043270576,-0.53696025112788
"1423904185",-0.0124,0.0171,0.0286,0.0201,-0.0051,0.0065,0.0142,0.0178,-0.0141,0.0041,-7.81939e-08,-0.238164596183561,-0.197013746966868
"292084913",0.0127,-0.0097,-0.0029,0.0074,-6e-04,-0.0239,-0.0035,-0.0021,0.006,0.0057,-1.43401e-07,-1.23752930889217,-1.35708409813989
"3951113322",-0.0019,0.0011,-0.0015,0.0362,2e-04,-0.0085,0.0098,0.0157,0.0022,0.0019,8.44729e-09,1.08969920933888,1.37787792059863
"1447200968",-0.0031,0.0136,-0.0019,0.0034,0.0062,0.0178,0.0023,-0.0027,0.0106,0.001,1.17089e-08,1.13968667911774,1.21951842061478
"69262601",-0.0101,0.0045,-0.001,-0.0119,-0.0218,0.0069,0.0034,5e-04,0.0067,-0.007,8.55854e-09,1.09140422802992,1.10956175907902
"1917925143",-0.0092,0.0015,-0.0233,0.0058,-0.0018,0.0135,0.0066,-0.0086,0.0038,-0.0223,-8.39791e-09,0.831529493793805,1.30263255296526
"163989825",-0.0083,-0.0149,0.0034,-0.0225,0.021,-0.0018,-0.0141,-0.0087,-0.0142,-0.0029,-6.76633e-08,-0.0767725078427313,0.0921022690930577
"4286118443",-0.0082,-0.0036,-0.0262,0.0013,-0.0088,0.0177,-0.0073,-0.0117,0.0053,-0.0037,8.92621e-08,2.32826785260397,2.63012498892396
"3280038899",-0.0135,0.0014,0.0151,0.007,4e-04,0.0033,8e-04,0.0084,-0.0058,0.0199,-1.53623e-08,0.724793178092896,0.853451283644902
"1387405852",-0.0031,0.0109,0.0035,-0.04,-0.023,-0.0125,0.003,0.0066,-9e-04,-0.0104,-8.43136e-08,-0.3319551839012,-0.54992302328169
"217439781",0.0023,1e-04,-0.0124,0.0014,-4e-04,1e-04,0.0146,-0.0038,0.0112,-0.0148,-1.77626e-07,-1.76206202530576,-1.60602146317016
"1926845179",-0.0079,-0.0027,-0.0098,-0.0166,0.0037,0.0011,0.0181,0.0051,0.011,9e-04,-1.58328e-08,0.717582290055713,0.978529606247287
"2772666307",0.0292,-4e-04,-0.0194,-0.0059,-0.0067,-0.0269,0.0105,0.0019,0.0151,-0.0058,-4.14818e-08,0.324485441456969,-0.035903466460864
"22704875",-0.0084,0.0028,-0.0052,-0.0196,0.015,0.0044,-0.006,-0.016,-0.0035,-0.0127,2.07826e-08,1.27875030246097,1.56103224783411
"3828381186",-0.0036,-0.0083,0.0029,-0.0109,0.0182,-0.0106,-2e-04,-0.0024,-0.0037,0.0097,-2.38464e-07,-2.69446586463869,-2.52297614523943
"3009128219",-0.0042,0.0039,0.0167,-9e-04,0.0195,0.0052,-0.0132,-0.0045,-0.0155,0.0143,-5.75447e-08,0.0783052640872173,0.0602239316626862
"3600248161",-0.0086,-0.0043,0.0148,-0.0105,0.0137,-0.0045,-0.0181,-0.0086,-0.0118,0.0028,-1.12174e-07,-0.75894397257524,-0.679942278466856
"111992460",-0.0129,0.0024,-0.0136,0.0028,-0.0096,0.0194,-0.013,0.0057,8e-04,0.0173,-2.77029e-08,0.535661010374168,0.726942171415998
"3822181729",-0.0114,-0.0069,0.0149,-1e-04,-0.0199,0.004,-0.0039,0.0044,-0.0082,0.0059,-5.59405e-08,0.102891250461817,0.00195972144017259
"889529844",-0.0063,0.0058,-0.0142,0.008,-0.0086,0.0176,-0.0113,-0.0094,-0.0028,0.0111,-7.68226e-08,-0.217148037702393,-0.0771199356354776
"818148747",0.0368,0.0019,-0.0035,-0.0037,-0.02,0.039,-0.0219,-0.0021,-0.0182,-0.0023,-1.32681e-08,0.756888909713446,-0.540058357880739
"1183738843",0.022,0.0015,-0.0142,-0.0185,0.0085,-0.0173,-0.0089,-0.0044,1e-04,-0.0028,-1.29893e-07,-1.03050555627523,-1.33229561513744
"3953175647",0.0043,0.0106,-0.0067,-0.0192,0.0079,-0.0195,-0.001,-0.0055,0.0114,0.0041,-9.53288e-08,-0.500774257030167,-0.425350996654777
"2955505965",-0.0056,0.0051,0.0182,0.0122,0.0178,-0.0096,0.011,0.007,0.013,-0.0012,-2.0704e-07,-2.21286130421267,-1.98812708807919
"300213072",0.0213,0.0079,-0.004,0.0068,0.0024,0.0113,-0.0057,-0.0045,0.0045,-0.0032,-3.51679e-08,0.421252340453718,-0.0463139550369751
"2151977446",-0.0092,0.0024,-0.0132,-0.0173,0.0135,0.0085,-0.0132,-0.0184,-0.0031,0.0027,-2.22069e-07,-2.44319591911347,-2.12870162512201
"1815587629",-0.0036,-0.0039,-0.0238,0.0036,-0.0055,0.0115,0.015,0.0048,0.0237,-0.0081,-4.62806e-08,0.250938981280913,0.531724210484755
"722712860",-0.0107,0.0027,-0.0151,-0.0102,-0.003,0.009,0.0149,0.0049,0.0069,0.0112,-6.76149e-08,-0.0760307289245597,0.220532624096165
"876783949",-0.0067,0,-0.0166,-0.0089,1e-04,-0.0042,-0.0011,-0.0081,-4e-04,0.0047,1.94202e-08,1.25787014547509,1.57665876630554
"649511773",0.0112,0.006,0.0117,0.0189,0.0191,-0.0346,-0.018,-0.0054,-0.0114,-0.0043,-9.76104e-08,-0.535742083057026,-0.492230173146173
"874601886",0.0434,0.0176,0.0102,0.0077,0.0062,0.0232,-0.0056,-0.0051,-0.0096,-0.0068,-5.55015e-09,0.875174294041984,-0.281802473209646
"4007030868",-0.007,-0.003,0.0092,0.0125,0.0092,-8e-04,0.0163,0.0097,0.0104,0.0031,-9.22944e-08,-0.454269010143816,-0.234082388646603
"381823094",-0.0091,0.0038,0.0077,0.0189,0.0076,0.0047,0.0133,0.007,0.0146,-0.008,-3.22175e-08,0.466470202440764,0.76839746349715
"1554594647",0.0431,-0.0256,-0.0114,0.0105,-0.0044,0.0261,0.0085,0.0068,-0.0069,-0.0011,9.63817e-09,1.10795064896846,0.0256833471215051
"2331545302",0.0175,0.003,-0.0145,-0.0124,0.009,-0.0185,0.0056,-0.0086,0.0114,0.0054,-1.01502e-07,-0.595384786320579,-0.706921342312625
"1269413728",8e-04,0.0097,-0.0178,0.0172,9e-04,-3e-04,-0.009,-0.0021,-0.0016,-0.0031,-7.8809e-08,-0.247591625368834,0.0141344913911866
"2895483189",-0.0114,-0.0054,-0.0083,0.0254,0.0071,0.0099,0.0204,0.0223,-0.0128,0.026,-1.07287e-07,-0.684045758254913,-0.263847796400731
"2677072280",0.0445,0.0037,-0.0096,0.0108,-0.0068,0.0314,0.0129,0.008,0.007,0.0032,7.35503e-09,1.07295922088512,-0.0532035079282891
"1118977472",0.0147,-0.0041,0.016,-0.0042,0.01,-0.0041,-0.0021,0.0085,-0.0085,0.0136,-3.70833e-08,0.391896899547404,-0.101855480190154
"3689938332",4e-04,0.0018,0.0067,0.0074,0.007,0.0037,0.0024,0.0051,-0.0172,0.0165,-8.46293e-09,0.830532996577699,0.781514523513683
"1851056442",0.0019,0.0201,-0.0329,-6e-04,-0.015,-0.0043,0.0107,-0.0107,0.0201,-0.0184,-6.55801e-08,-0.0448453623399474,0.292516744415621
"2678414008",-0.0061,0.0224,-0.0159,-0.006,-0.0185,0.011,-0.0097,-0.0025,0.0041,0.009,-1.42899e-07,-1.22983565151775,-1.15238438468863
"155087218",0.0056,-2e-04,-0.0277,-0.0038,-0.0052,-0.0163,9e-04,0.0068,-0.0061,0.0132,-7.75648e-08,-0.228523002848402,-0.0663112529673374
"3698278765",-0.0052,-0.0076,-0.0027,0.0098,0.0107,-0.0044,0.0034,-0.005,-0.0066,-0.0049,-1.68866e-07,-1.62780617152101,-1.30790821951308
"2294949834",-0.0058,0.0098,-0.0014,-0.0184,0.0074,-0.0022,0.0226,-0.0024,0.0102,-0.0077,-1.0944e-07,-0.717042659304977,-0.48680490477909
"2191466275",-0.0029,-0.0109,-1e-04,0.0075,0.0061,-0.0013,0.0107,0.0145,0.0073,-0.0088,-2.12204e-08,0.635011874775952,0.791415147394678
"2165048953",-0.0075,-0.0033,0.0062,0.0252,-0.001,0.0041,0.0028,-0.0032,-0.001,-0.0075,-1.07582e-08,0.795355663984489,1.02319144118364
"209708186",-0.013,0.0259,-0.0031,0.0303,-0.0033,0.0106,-0.0043,0.0128,-0.0107,0.0065,-6.73032e-08,-0.0712536113874929,0.321454009983098
"2053721347",0.0098,0.004,-5e-04,0.0109,-0.0038,-0.0153,-0.0015,0.0082,-0.008,0.0019,-3.3408e-08,0.448224586695245,0.324974609379083
"1476546295",0.0113,-0.0094,0.0169,-0.0185,-0.0073,-0.0063,0.0129,0.0142,0.0075,1e-04,9.4001e-08,2.40089628473873,1.84278830408895
"3010713293",-0.0119,-0.0118,0.0161,-0.0137,-0.0235,0.0101,-0.0098,-0.0053,-0.0036,0.0072,3.45023e-08,1.48901857154437,1.24897660187294
"2950668935",0.0131,0.0039,0.0109,0.0052,0.0096,-0.0265,-0.0062,-0.0013,2e-04,0.0061,-5.36532e-08,0.1379464347497,-0.0405294529921663
"1075026290",-0.0178,0.0028,0.0239,-3e-04,-0.0223,0.0187,-0.0259,0.0053,-0.02,5e-04,-1.2006e-07,-0.879804893002925,-1.0718116077263
"876325339",-0.0027,-0.0098,0.002,0.0055,0.0054,-0.0061,0.0022,-0.008,-0.0056,0.0061,-1.10872e-07,-0.738989506636,-0.597366756611298
"847052177",0.0045,-0.0048,0.0083,-0.0037,0.01,-0.0226,0.012,0.0126,-0.0022,0.0053,-8.67569e-08,-0.369401225859222,-0.377106794149496
"2072514710",-0.0046,-0.0179,-0.0138,0.0113,-8e-04,-5e-04,-0.0063,-0.0159,-0.0161,-0.0026,-1.31586e-07,-1.05645249240053,-0.76527468097941
"1769832546",0.0358,-0.0167,0.0134,-0.0162,0.0117,0.0098,0.0091,0.006,0.0059,0.002,-1.11508e-08,0.789338672181305,-0.273460799703355
"3890741055",0.0351,0.0014,0.0045,0.0329,-0.0048,-0.0028,-0.0213,0.0038,-0.0041,-2e-04,2.2077e-08,1.29858829071884,0.502445238835565
"4078187181",0.0453,0.0036,-0.0056,-0.0085,0.0087,0.0304,0.0075,0.0025,0.0108,-0.0032,-3.69946e-08,0.393256316697029,-0.760710035946444
"483542381",0.0415,-0.0109,0.0117,-0.0066,0.013,0.0161,0.0048,-0.0033,0.005,-0.001,2.33769e-08,1.3185105720356,0.179827590681326
"4046692988",-0.0038,0.006,-0.0036,-0.0292,-0.0021,-0.0075,0.0164,0.0196,0.0094,-0.0031,-2.74639e-08,0.539323926932907,0.575289283225713
"2734134876",0.0055,-0.0093,0.0127,4e-04,-0.0337,-0.0125,0.0029,-0.0026,0.0148,0.0027,-4.74451e-09,0.887521541307184,0.455265518254021
"358149648",-0.0044,-0.0222,-0.0015,-0.0036,6e-04,-0.007,0.0175,-0.0049,0.0156,-0.0063,-9.41285e-08,-0.48237844637973,-0.298339190790005
"3976582726",-0.0084,-0.021,-0.015,-0.0062,0.0114,-0.0028,-0.0153,-4e-04,-0.0205,0.0115,-2.62075e-08,0.558579526783952,0.877598477387811
"3587547641",-0.0076,0.0101,0.0017,-0.0059,0.0107,0.0045,0.011,-0.0043,0.0083,0.0011,-1.53261e-07,-1.38864377445354,-1.14838022825825
"1814175089",0.0415,-0.0171,-0.0059,-0.0056,-1e-04,-0.0139,0.0012,-0.0016,-0.0034,0.0051,-5.48564e-08,0.119506178668215,-0.7762199645442
"3344088008",0.0263,0.0161,-0.0082,-3e-04,0.0111,-0.0498,-0.0064,-0.0019,0.0068,-0.0012,-4.13283e-08,0.326837984100343,0.201955324331966
"912504796",-0.0109,-0.0166,-0.0078,0.0117,6e-04,0.0085,-0.0031,0.0054,0.0066,-0.0055,-1.42936e-07,-1.23040271391387,-0.921709111467746
"2959035952",-0.0019,0.0261,-0.0035,-0.0074,0.0081,-0.0064,-0.0204,-0.0152,-0.009,-0.0149,-5.42498e-08,0.128802936762487,0.321375361828194
"685366435",-0.0115,0.0046,0.0171,-0.001,0.0119,0.008,0.0155,-0.0028,-0.0026,0.0049,-1.392e-08,0.746897883334191,0.921380153351105
"3518402352",-0.0047,-0.0069,-4e-04,0.0035,-0.009,-0.0094,0.0125,0.0093,0.0076,-0.0104,-9.01822e-08,-0.421897410330558,-0.272429370474105
"4143060274",-0.0031,0.0041,-0.0138,-0.0074,0.0083,0.0024,-0.0031,-0.0089,0.0084,-0.0146,-6.52619e-08,-0.0399686257332914,0.23133177163398
"2350042562",-0.0044,-0.0027,-0.022,-0.0079,0.0062,0.0095,0.0147,0.0012,0.0147,0.0051,-1.53126e-07,-1.38657476300823,-1.08176789882642
"933165124",-0.0013,-0.0118,0.0136,-0.0072,-0.0329,-0.0083,0.0067,0.003,0.0086,0.0071,-6.8268e-08,-0.0860401465166624,-0.440432746515151
"4245132929",-0.0097,-0.0256,-0.0172,3e-04,-0.0035,0.0137,-1e-04,0.0073,0.0013,0.0137,-2.22309e-07,-2.44687416168291,-2.23720627918545
"3724764023",-0.0082,0.0068,-0.0109,0.0222,-0.0042,0.0154,-5e-04,-0.0024,0.0081,0.0017,-6.79032e-08,-0.0804492178111057,0.223412202197907
"2533924199",-0.0053,-0.0096,0.0093,-0.0051,0.0222,-1e-04,0.0184,-0.0089,0.0115,-0.009,-1.05232e-07,-0.652550806254039,-0.41419647322021
"1411593832",-0.0111,0.0018,0.012,-0.0397,-0.0207,0.009,0.0061,-2e-04,0.0107,0.0034,-1.01881e-07,-0.601193344378161,-0.851879506290145
"2188843305",0.0225,0.0181,-0.0099,0.0015,-0.0031,-0.0402,0.0073,-7e-04,4e-04,-0.0162,4.11126e-08,1.59032810011439,1.48366864969985
"2725421961",0.0036,-0.002,0.0146,0.0167,0.0131,0.0095,0.0068,4e-04,-0.0016,-0.0012,-7.76205e-08,-0.229376661644728,-0.33045318628159
"124175525",0.0087,0.025,0.0034,0.0182,-0.0051,-0.0125,0.0031,0.0044,0.006,-0.0023,-8.04526e-08,-0.272781456565251,-0.331865314328211
"3900213771",-0.0116,-0.0016,-0.0225,-0.0052,0.0059,0.0029,-0.0019,-0.0159,-0.004,-0.0023,-1.1962e-07,-0.873061448292276,-0.337377433349584
"2566547004",0.0158,0.018,-9e-04,0.0153,0.0067,-0.022,0.0077,0.0073,0.0011,0,-1.1098e-07,-0.74064471579225,-0.802711980337565
"3724407991",-0.0083,-0.0135,-0.0041,0.0196,0.0212,-7e-04,0.0219,0.0021,0.046,-0.0027,8.09924e-09,1.08436499131265,1.6256025593896
"1232391642",0.0323,0.0023,-0.0121,-0.009,0.0098,0.0226,-0.022,-0.0233,0.0037,0.0054,4.0504e-08,1.5810006899987,0.809825309149991
"838534599",-0.0067,0.0077,-0.0141,-7e-04,0.0067,0.0097,-0.0052,0.0107,-0.0085,0.0195,-8.15397e-08,-0.289442362803767,-0.0620148227229868
"2810403330",0.0098,-0.0107,-0.0054,0.0085,0.0052,-0.0166,-0.0106,0.0047,-7e-04,0.0062,-2.83146e-08,0.526286089625295,0.464588820681945
"2321075876",-0.005,-0.0165,0.021,-0.0323,-0.0141,-0.0155,-0.0234,-0.0025,-0.0096,-4e-04,-8.08666e-08,-0.279126424997544,-0.635150024699713
"3840439760",-0.007,-0.0203,-0.006,-0.0058,0.0041,0.0027,0.0136,0.002,0.01,-0.0061,-8.22403e-08,-0.300179765904406,-0.0782745325339751
"1875717134",0.0082,0.0038,0.0219,0.0051,-0.0317,-0.0166,-0.0138,-0.0013,-0.0082,-0.0021,1.54188e-08,1.19654464623601,0.647866479710814
"3719239551",0.0085,-0.0057,0.0062,-8e-04,0.0053,-0.0189,-0.0092,-0.0147,0.0038,0.0088,-8.49368e-08,-0.341506353773193,-0.473014843383317
"3342436384",0.004,0.0044,0.0124,0.0075,-0.011,-0.025,-0.0139,0.0044,-0.0175,-8e-04,-6.9833e-08,-0.110025353271586,-0.260512586062903
